,Sum of AGE,Sum of Inventory LBS,Sum of Inventory Pallets,ITEM_NUMBER,LOT_NO,QC_GRADE,PRODUCTION_PLANT,SPEC,WHSE_CODE,SUBLOT_NO,ALLOCATED_ORDER_NUM
4474,77,2755.75,1,310015,1052507504,101,ID002,3117A-3123A-9999A,MEX002,300930586,
4475,77,2755.75,1,310015,1052507504,101,ID002,3117A-3123A-9999A,MEX002,300930587,
4476,77,2755.75,1,310015,1052507505,101,ID002,3117A-3123A-9999A,MEX002,300930648,
4477,77,2755.75,1,310015,1052507505,101,ID002,3117A-3123A-9999A,MEX002,300930649,
4478,77,2755.75,1,310015,1052507505,101,ID002,3117A-3123A-9999A,MEX002,300930650,
4479,77,2755.75,1,310015,1052507505,101,ID002,3117A-3123A-9999A,MEX002,300930651,
4480,77,2755.75,1,310015,1052507505,101,ID002,3117A-3123A-9999A,MEX002,300930652,
4481,77,2755.75,1,310015,1052507505,101,ID002,3117A-3123A-9999A,MEX002,300930653,
4482,77,2755.75,1,310015,1052507505,101,ID002,3117A-3123A-9999A,MEX002,300930654,
4483,77,2755.75,1,310015,1052507505,101,ID002,3117A-3123A-9999A,MEX002,300930655,
4484,77,2755.75,1,310015,1052507507,101,ID002,3117A-3123A-9999A-9999E,MEX002,300930709,
4485,77,2755.75,1,310015,1052507509,101,ID002,3117A-3123A-9999A-9999E,MEX002,300930861,
4486,77,1543.22,1,310015,1052507510,101,ID002,3117A-3123A-9999A-9999E,MEX002,300931008,
4487,77,2755.75,1,310015,1052507510,101,ID002,3117A-3123A-9999A-9999E,MEX002,300931009,
4488,77,2755.75,1,310015,1052507510,101,ID002,3117A-3123A-9999A-9999E,MEX002,300931010,
4489,77,165.345,0,310015,1052507511,101,ID002,3117A-3123A-9999A-9999E,MEX002,300931088,
4490,77,220.46,0,310015,1052507512,101,ID002,3117A-3123A-9999A-9999E,MEX002,300931337,
4491,77,55.115,0,310726,1022507564,101,WA003,3025S-3033A-9999A-9999C-9999CS-9999E,WA007,300933266,
4492,78,2755.75,1,310015,1052507407,101,ID002,3117A-3123A-9999A,MEX002,300929239,
4493,79,220.46,0,310015,1052507306,101,ID002,3117A-3123A-9999A-9999E,MEX002,300932392,
4494,80,2755.75,1,310018,1002507201,102,WA001,9999A,WA001,300927072,
4495,80,2755.75,1,310018,1002507201,102,WA001,9999A,WA001,300927073,
4496,80,2755.75,1,310018,1002507201,102,WA001,9999A,WA001,300927106,
4497,80,2755.75,1,310018,1002507201,102,WA001,9999A,WA001,300927107,
4498,80,2755.75,1,310018,1002507201,102,WA001,9999A,WA001,300927108,
4499,80,2755.75,1,310018,1002507201,102,WA001,9999A,WA001,300927109,
4500,80,2755.75,1,310018,1002507201,102,WA001,9999A,WA001,300927110,
4501,80,2755.75,1,310018,1002507201,102,WA001,9999A,WA001,300927112,
4502,80,2755.75,1,310018,1002507202,102,WA001,9999A,WA001,300927176,
4503,80,2755.75,1,310018,1002507202,102,WA001,9999A,WA001,300927177,
4504,80,2755.75,1,310018,1002507202,102,WA001,9999A,WA001,300927178,
4505,80,2755.75,1,310018,1002507202,102,WA001,9999A,WA001,300927180,
4506,80,2755.75,1,310018,1002507202,102,WA001,9999A,WA001,300927181,
4507,80,2755.75,1,310018,1002507202,102,WA001,9999A,WA001,300927233,
4508,80,2755.75,1,310018,1002507202,102,WA001,9999A,WA001,300927234,
4509,80,2755.75,1,310018,1002507202,102,WA001,9999A,WA018,300927179,
4510,80,2755.75,1,310018,1002507203,102,WA001,9999A,WA001,300927248,
4511,80,2755.75,1,310018,1002507203,102,WA001,9999A,WA001,300927249,
4512,80,2755.75,1,310018,1002507203,102,WA001,9999A,WA001,300927254,
4513,80,2755.75,1,310018,1002507203,102,WA001,9999A,WA001,300927255,
4514,80,2755.75,1,310018,1002507203,102,WA001,9999A,WA001,300927288,
4515,80,2755.75,1,310018,1002507203,102,WA001,9999A,WA001,300927312,
4516,80,2755.75,1,310018,1002507203,102,WA001,9999A,WA001,300927313,
4517,80,2755.75,1,310018,1002507203,102,WA001,9999A,WA001,300927314,
4518,80,55.115,0,310726,1022507261,101,WA003,3007S-3025S-9999A-9999C-9999CS-9999E,WA007,300928330,
4519,83,440.92,0,310015,1052506901,101,ID002,3117A-3123A-9999A-9999E,MEX002,300921292,
4520,83,1653.45,1,310015,1052506903,101,ID002,9999A-9999E,ID010,300923233,
4521,84,110.23,0,310015,1052506801,101,ID002,3117A-3123A-9999A,MEX002,300920313,
4522,84,55.115,0,310015,1052506802,101,ID002,3117A-3123A-9999A,MEX002,300920349,
4523,84,55.115,0,310015,1052506806,101,ID002,3117A-3123A-9999A-9999E,MEX002,300920970,
4524,84,220.46,0,310015,1052506808,101,ID002,3117A-3123A-9999A-9999E,MEX002,300921121,
4525,84,992.07,0,310015,1052506809,101,ID002,3117A-3123A-9999A-9999E,MEX002,300921162,
4526,84,551.15,0,310015,1052506810,101,ID002,3117A-3123A-9999A-9999E,MEX002,300921221,
4527,84,55.115,0,310726,1022506854,101,WA003,3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300921104,
4528,85,771.61,0,310015,1052506701,101,ID002,3117A-3123A-9999A,MEX002,300918930,
4529,85,275.575,0,310015,1052506702,101,ID002,3117A-3123A-9999A,MEX002,300918983,
4530,85,165.345,0,310015,1052506703,101,ID002,3117A-3123A-9999A,MEX002,300919112,
4531,85,275.575,0,310015,1052506704,101,ID002,3117A-3123A-9999A,MEX002,300919257,
4532,85,110.23,0,310015,1052506705,101,ID002,3117A-3123A-9999A,MEX002,300919283,
4533,85,165.345,0,310015,1052506706,101,ID002,3117A-3123A-9999A,MEX002,300919328,
4534,85,606.265,0,310015,1052506707,101,ID002,3117A-3123A-9999A,MEX002,300919398,
4535,85,220.46,0,310015,1052506714,101,ID002,3117A-9999A,MEX002,300920055,
4536,85,496.035,0,310015,1052506715,101,ID002,3117A-9999A,MEX002,300920145,
4537,85,496.035,0,310015,1052506716,101,ID002,3117A-3123A-9999A,MEX002,300920195,
4538,85,661.38,0,310015,1052506717,101,ID002,3117A-3123A-9999A,MEX002,300920262,
4539,86,55.115,0,310015,1052506611,101,ID002,3117A-3123A-9999A-9999E,MEX002,300918731,
4540,86,275.575,0,310015,1052506612,101,ID002,3117A-3123A-9999A-9999E,MEX002,300918786,
4541,86,385.805,0,310015,1052506613,101,ID002,3117A-3123A-9999A-9999E,MEX002,300918859,
4542,87,1322.76,0,310015,1022506560,101,WA003,3117S-3123A-9999A-9999E,WA010,300918446,
4543,87,2590.405,1,310015,1022506561,101,WA003,3117S-3123A-9999A-9999E,WA010,300918451,
4544,87,220.46,0,310015,1052506501,101,ID002,3117A-3123A-9999A,MEX002,300916198,
4545,87,440.92,0,310015,1052506502,101,ID002,3117A-3123A-9999A,MEX002,300916213,
4546,87,55.115,0,310015,1052506503,101,ID002,3117A-3123A-9999A,MEX002,300916299,
4547,87,55.115,0,310015,1052506504,101,ID002,3117A-3123A-9999A,MEX002,300916386,
4548,87,165.345,0,310015,1052506505,101,ID002,3117A-3123A-9999A,MEX002,300916480,
4549,87,275.575,0,310015,1052506506,101,ID002,3117A-3123A-9999A,MEX002,300916494,
4550,87,330.69,0,310015,1052506507,101,ID002,3117A-3123A-9999A,MEX002,300916650,
4551,87,220.46,0,310015,1052506508,101,ID002,3117A-3123A-9999A,MEX002,300916741,
4552,87,55.115,0,310015,1052506508,101,ID002,3117A-3123A-9999A,MEX002,300916758,
4553,87,606.265,0,310015,1052506509,101,ID002,3117A-3123A-9999A,MEX002,300916854,
4554,87,440.92,0,310015,1052506510,101,ID002,3117A-3123A-9999A,MEX002,300916937,
4555,87,385.805,0,310015,1052506511,101,ID002,3117A-3123A-9999A,MEX002,300916987,
4556,87,330.69,0,310015,1052506512,101,ID002,3117A-3123A-9999A,MEX002,300917140,
4557,87,716.495,0,310015,1052506513,101,ID002,3117A-3123A-9999A,MEX002,300917231,
4558,87,2314.83,1,310015,1052506514,101,ID002,3117A-3123A-9999A,MEX002,300917332,
4559,87,220.46,0,310015,1052506515,101,ID002,3117A-3123A-9999A,MEX002,300917390,
4560,87,551.15,0,310015,1052506515,101,ID002,3117A-3123A-9999A,MEX002,300917391,
4561,88,440.92,0,310015,1052506414,101,ID002,3117A-3123A-9999A-9999E,MEX002,300916122,
4562,90,2755.75,1,310015,1012506206,101,WA002,3117A-3123A-9999A-9999E,WA018,300912310,
4563,90,2755.75,1,310015,1012506206,101,WA002,3117A-3123A-9999A-9999E,WA018,300912398,
4564,90,55.115,0,310015,1012506207,101,WA002,3117A-3123A-9999A-9999E,WA018,300912485,
4565,90,2755.75,1,310015,1012506207,101,WA002,3117A-3123A-9999A-9999E,WA018,300912486,
4566,90,1432.99,1,310015,1012506207,101,WA002,3117A-3123A-9999A-9999E,WA018,300912511,
4567,90,2755.75,1,310015,1012506207,101,WA002,3117A-3123A-9999A-9999E,WA018,300912512,
4568,90,2755.75,1,310015,1012506208,101,WA002,3117A-3123A-9999A-9999E,WA018,300912513,
4569,90,2755.75,1,310015,1012506208,101,WA002,3117A-3123A-9999A-9999E,WA018,300912525,
4570,90,2061.0,1,310086,1052506231,101,ID002,3140A,ID010,300912841,
4571,90,2071.0,1,310086,1052506231,101,ID002,3140A,ID010,300912845,
4572,91,110.23,0,310015,1052506101,101,ID002,3117A-3123A-9999A,MEX002,300910140,
4573,92,440.92,0,310015,1052506001,101,ID002,3117A-3123A-9999A,MEX002,300908393,
4574,92,1047.185,0,310015,1052506002,101,ID002,3117A-3123A-9999A,MEX002,300908465,
4575,92,606.265,0,310015,1052506006,101,ID002,3117A-3123A-9999A,MEX002,300909027,
4576,92,385.805,0,310015,1052506007,101,ID002,3117A-3123A-9999A,MEX002,300909116,
4577,92,385.805,0,310015,1052506008,101,ID002,3117A-3123A-9999A,MEX002,300909275,
4578,92,220.46,0,310015,1052506012,101,ID002,3117A-9999A,MEX002,300909980,
4579,92,606.265,0,310015,1052506013,101,ID002,3117A-9999A,MEX002,300912481,
4580,93,220.46,0,310015,1052505912,101,ID002,3117A-3123A-9999A,MEX002,300908061,
4581,93,661.38,0,310015,1052505913,101,ID002,3117A-3123A-9999A,MEX002,300908186,
4582,93,496.035,0,310015,1052505914,101,ID002,3117A-3123A-9999A,MEX002,300908303,
4583,93,2755.75,1,310015,1052505914,101,ID002,3117A-3123A-9999A,MEX002,300908305,
4584,94,2425.06,1,310002,1002505801,102,WA001,9999A,WA001,300905709,
4585,96,2755.75,1,310002,1002505603,102,WA001,9999A,WA001,300903921,
4586,96,330.69,0,310015,1052505601,101,ID002,3117A-9999A,MEX002,300902816,
4587,96,275.575,0,310015,1052505602,101,ID002,3117A-9999A,MEX002,300902857,
4588,96,385.805,0,310015,1052505603,101,ID002,3117A-9999A,MEX002,300903712,
4589,96,110.23,0,310015,1052505604,101,ID002,3117A-9999A,MEX002,300903720,
4590,96,440.92,0,310015,1052505605,101,ID002,3117A-9999A,MEX002,300903797,
4591,96,2170.0,1,310086,1052505631,102,ID002,9999A,ID010,300903270,
4592,96,2084.0,1,310086,1052505631,102,ID002,9999A,ID010,300903271,
4593,96,2204.0,1,310086,1052505631,102,ID002,9999A,ID010,300903277,
4594,96,2092.0,1,310086,1052505631,102,ID002,9999A,ID010,300903282,
4595,96,2182.0,1,310086,1052505631,102,ID002,9999A,ID010,300903337,
4596,96,2084.0,1,310086,1052505631,102,ID002,9999A,ID010,300903339,
4597,96,2101.0,1,310086,1052505632,102,ID002,9999A,ID010,300903399,
4598,97,55.115,0,310015,1052505501,101,ID002,3117A-3123A-9999A,MEX002,300901210,
4599,97,881.84,0,310015,1052505502,101,ID002,3117A-3123A-9999A,MEX002,300901242,
4600,97,220.46,0,310015,1052505506,101,ID002,3117A-3123A-9999A,MEX002,300901568,
4601,97,440.92,0,310015,1052505507,101,ID002,3117A-3123A-9999A,MEX002,300901694,
4602,97,661.38,0,310015,1052505508,101,ID002,3117A-3123A-9999A,MEX002,300901795,
4603,97,771.61,0,310015,1052505509,101,ID002,3117A-3123A-9999A,MEX002,300901855,
4604,97,2314.83,1,310015,1052505509,101,ID002,3117A-3123A-9999A,TX001,300901852,
4605,97,165.345,0,310015,1052505510,101,ID002,3117A-3123A-9999A,MEX002,300901952,
4606,97,771.61,0,310015,1052505511,101,ID002,3117A-9999A,MEX002,300901987,
4607,97,330.69,0,310015,1052505512,101,ID002,3117A-9999A,MEX002,300902078,
4608,97,440.92,0,310015,1052505513,101,ID002,3117A-9999A,MEX002,300902424,
4609,97,220.46,0,310015,1052505514,101,ID002,3117A-9999A,MEX002,300902618,
4610,98,1873.91,1,310015,1052505408,101,ID002,3117A-9999A,MEX002,300901113,
4611,98,220.46,0,310015,1052505408,101,ID002,3117A-9999A,MEX002,300901114,
4612,98,165.345,0,310015,1052505409,101,ID002,3117A-9999A,MEX002,300901184,
4613,99,551.15,0,310015,1052505301,101,ID002,3117A-9999A,MEX002,300898074,
4614,99,826.725,0,310015,1052505301,101,ID002,3117A-9999A,MEX002,300898075,
4615,99,2755.75,1,310015,1052505301,101,ID002,3117A-9999A,MEX002,300898076,
4616,99,2755.75,1,310015,1052505301,101,ID002,3117A-9999A,MEX002,300898077,
4617,99,1818.795,1,310015,1052505302,101,ID002,3117A-9999A,MEX002,300898086,
4618,99,2755.75,1,310015,1052505302,101,ID002,3117A-9999A,MEX002,300898121,
4619,99,2755.75,1,310015,1052505302,101,ID002,3117A-9999A,MEX002,300898122,
4620,99,2755.75,1,310015,1052505302,101,ID002,3117A-9999A,MEX002,300898123,
4621,99,165.345,0,310015,1052505303,101,ID002,3117A-3123A-9999A-9999E,MEX002,300898224,
4622,100,55.115,0,310015,1052505201,101,ID002,3117A-3123A-9999A,MEX002,300896556,
4623,100,55.115,0,310015,1052505202,101,ID002,3117A-3123A-9999A,MEX002,300896561,
4624,100,826.725,0,310015,1052505202,101,ID002,3117A-3123A-9999A,MEX002,300896564,
4625,100,220.46,0,310015,1052505204,101,ID002,3117A-3123A-9999A,MEX002,300896662,
4626,100,2755.75,1,310015,1052505204,101,ID002,3117A-3123A-9999A,MEX002,300896664,
4627,100,2755.75,1,310015,1052505204,101,ID002,3117A-3123A-9999A,MEX002,300896665,
4628,100,2755.75,1,310015,1052505204,101,ID002,3117A-3123A-9999A,MEX002,300896666,
4629,100,2755.75,1,310015,1052505204,101,ID002,3117A-3123A-9999A,MEX002,300896667,
4630,100,2755.75,1,310015,1052505205,101,ID002,3117A-3123A-9999A,MEX002,300897922,
4631,100,2755.75,1,310015,1052505205,101,ID002,3117A-3123A-9999A,MEX002,300897924,
4632,100,2755.75,1,310015,1052505205,101,ID002,3117A-3123A-9999A,MEX002,300897925,
4633,102,165.345,0,310015,1052505001,101,ID002,3117A-3123A-9999A,MEX002,300893843,
4634,102,110.23,0,310015,1052505002,101,ID002,3117A-3123A-9999A,MEX002,300893883,
4635,102,330.69,0,310015,1052505003,101,ID002,3117A-3123A-9999A,MEX002,300894069,
4636,102,165.345,0,310015,1052505004,101,ID002,3117A-3123A-9999A,MEX002,300894380,
4637,102,55.115,0,310015,1052505007,101,ID002,3117A-3123A-9999A,MEX002,300894666,
4638,102,110.23,0,310015,1052505007,101,ID002,3117A-3123A-9999A,MEX002,300894669,
4639,102,2755.75,1,310015,1052505007,101,ID002,3117A-3123A-9999A,MEX002,300894670,
4640,102,220.46,0,310015,1052505008,101,ID002,3117A-3123A-9999A,MEX002,300894719,
4641,103,220.46,0,310015,1052504902,101,ID002,3117A-3123A-9999A,MEX002,300892329,
4642,103,110.23,0,310015,1052504903,101,ID002,3117A-3123A-9999A,MEX002,300892456,
4643,103,496.035,0,310015,1052504911,101,ID002,3117A-3123A-9999A,MEX002,300893320,
4644,103,385.805,0,310015,1052504912,101,ID002,3117A-3123A-9999A,MEX002,300893346,
4645,103,220.46,0,310015,1052504914,101,ID002,3117A-3123A-9999A,MEX002,300893611,
4646,103,110.23,0,310015,1052504914,101,ID002,3117A-3123A-9999A,MEX002,300893658,
4647,103,275.575,0,310015,1052504915,101,ID002,3117A-3123A-9999A,MEX002,300893709,
4648,103,55.115,0,310724,1012504909,101,WA002,3040A-3045A-9999A,WA007,300893183,
4649,105,55.115,0,310726,1012504702,101,WA002,9999A-9999C,WA007,300890026,
4650,106,55.115,0,310726,1012504610,101,WA002,9999A-9999E,WA007,300889498,
4651,106,55.115,0,310726,1012504612,101,WA002,3035A-9999A-9999E,WA007,300889674,
4652,110,165.345,0,310015,1052504208,101,ID002,3117A-3123A-9999A-9999E,MEX002,300884047,
4653,113,165.345,0,310015,1052503909,101,ID002,3117A-3123A-9999A-9999E,MEX002,300879735,
4654,113,716.495,0,310015,1052503911,101,ID002,3117A-3123A-9999A,MEX002,300879935,
4655,113,110.23,0,310015,1052503915,101,ID002,3117A-3123A-9999A,MEX002,300880171,
4656,114,220.46,0,310015,1052503801,101,ID002,3117A-3123A-9999A-9999E,MEX002,300877740,
4657,114,1708.565,1,310015,1052503802,101,ID002,3117A-3123A-9999A-9999E,MEX002,300877754,
4658,114,2755.75,1,310015,1052503802,101,ID002,3117A-3123A-9999A-9999E,MEX002,300877756,
4659,114,2755.75,1,310015,1052503802,101,ID002,3117A-3123A-9999A-9999E,MEX002,300877757,
4660,114,330.69,0,310015,1052503803,101,ID002,3117A-3123A-9999A-9999E,MEX002,300877836,
4661,114,2755.75,1,310015,1052503803,101,ID002,3117A-3123A-9999A-9999E,MEX002,300877837,
4662,114,440.92,0,310015,1052503804,101,ID002,3117A-3123A-9999A-9999E,MEX002,300877903,
4663,114,55.115,0,310015,1052503805,101,ID002,3117A-3123A-9999A-9999E,MEX002,300877931,
4664,114,165.345,0,310015,1052503815,101,ID002,3117A-3123A-9999A,MEX002,300878674,
4665,115,165.345,0,310015,1052503712,101,ID002,3117A-3123A-9999A,MEX002,300877472,
4666,115,1157.415,0,310015,1052503713,101,ID002,3117A-3123A-9999A,MEX002,300877539,
4667,115,165.345,0,310015,1052503714,101,ID002,3117A-3123A-9999A,MEX002,300877639,
4668,117,55.115,0,310726,1012503504,101,WA002,9999A-9999C,WA007,300873879,
4669,120,2094.37,1,310015,1002503206,101,WA001,9999A-9999E,ID012,300871082,
4670,120,661.38,0,310015,1002503206,101,WA001,9999A-9999E,ID012,300871083,
4671,120,2369.945,1,310015,1052503201,101,ID002,3117A-3123A-3132A-9999A,MEX002,300869623,
4672,120,110.23,0,310015,1052503202,101,ID002,3117A-3123A-3132A-9999A,MEX002,300869726,
4673,120,55.115,0,310015,1052503203,101,ID002,3117A-3123A-3132A-9999A,MEX002,300873039,
4674,120,110.23,0,310015,1052503204,101,ID002,3117A-3123A-9999A,MEX002,300869922,
4675,120,2755.75,1,310015,1052503204,101,ID002,3117A-3123A-9999A,MEX002,300869923,
4676,120,551.15,0,310015,1052503205,101,ID002,3117A-3123A-9999A,MEX002,300869987,
4677,120,2755.75,1,310015,1052503205,101,ID002,3117A-3123A-9999A,MEX002,300869988,
4678,120,55.115,0,310015,1052503206,101,ID002,3117A-3123A-9999A-9999E,MEX002,300870034,
4679,2,2755.75,1,310726,1012434611,101,WA002,3015A-3035A-9999A-9999C-9999E,WA011,300797736,233506-1-2-101
4680,2,2755.75,1,310726,1012434611,101,WA002,3015A-3035A-9999A-9999C-9999E,WA011,300797737,233506-1-2-101
4681,2,551.15,0,310726,1012434611,101,WA002,3015A-3035A-9999A-9999C-9999E,WA011,300797738,233506-1-2-101
4682,2,2755.75,1,310726,1012434612,101,WA002,3015A-3035A-9999A-9999C-9999E,WA011,300797808,233506-1-2-101
4683,2,2755.75,1,310726,1012434612,101,WA002,3015A-3035A-9999A-9999C-9999E,WA011,300797809,233506-1-2-101
4684,2,2755.75,1,310726,1012434612,101,WA002,3015A-3035A-9999A-9999C-9999E,WA011,300797810,233506-1-2-101
4685,2,2755.75,1,310726,1012434612,101,WA002,3015A-3035A-9999A-9999C-9999E,WA011,300797811,233506-1-2-101
4686,2,2755.75,1,310726,1012434612,101,WA002,3015A-3035A-9999A-9999C-9999E,WA011,300797848,233506-1-2-101
4687,2,2755.75,1,310726,1012434612,101,WA002,3015A-3035A-9999A-9999C-9999E,WA011,300797849,233506-1-2-101
4688,2,2755.75,1,310726,1012434612,101,WA002,3015A-3035A-9999A-9999C-9999E,WA011,300797850,233506-1-2-101
4689,2,2755.75,1,310726,1012434612,101,WA002,3015A-3035A-9999A-9999C-9999E,WA011,300797914,233506-1-2-101
4690,2,2755.75,1,310726,1012434613,101,WA002,3015A-3035A-9999A-9999E,WA011,300797915,233506-1-2-101
4691,2,2755.75,1,310726,1012434613,101,WA002,3015A-3035A-9999A-9999E,WA011,300797916,233506-1-2-101
4692,2,2755.75,1,310726,1012434613,101,WA002,3015A-3035A-9999A-9999E,WA011,300797917,233506-1-2-101
4693,2,2755.75,1,310726,1012434613,101,WA002,3015A-3035A-9999A-9999E,WA011,300797918,233506-1-2-101
4694,2,2755.75,1,310726,1012434614,101,WA002,3015A-3035A-9999A-9999C-9999E,WA011,300797938,233506-1-2-101
4695,10,2755.75,1,310726,1022514264,101,WA003,3025S-9999A-9999E,WA007,301024234,232381-1-3-103
4696,10,2755.75,1,310726,1022514264,101,WA003,3025S-9999A-9999E,WA007,301024235,232381-1-3-103
4697,10,2755.75,1,310726,1022514264,101,WA003,3025S-9999A-9999E,WA007,301024236,232381-1-3-103
4698,10,2755.75,1,310726,1022514264,101,WA003,3025S-9999A-9999E,WA007,301024237,232381-1-3-103
4699,11,2755.75,1,310726,1022514164,101,WA003,3002A-3025S-9999A-9999E,WA007,301022956,232381-1-3-103
4700,11,1488.105,1,310726,1022514164,101,WA003,3002A-3025S-9999A-9999E,WA007,301022957,232381-1-3-103
4701,14,2755.75,1,310726,1022513861,101,WA003,3002A-3025S-9999A-9999E,WA007,301018192,232381-1-3-103
4702,14,2755.75,1,310726,1022513861,101,WA003,3002A-3025S-9999A-9999E,WA007,301018193,232381-1-3-103
4703,14,2755.75,1,310726,1022513861,101,WA003,3002A-3025S-9999A-9999E,WA007,301018202,232381-1-3-103
4704,14,2755.75,1,310726,1022513861,101,WA003,3002A-3025S-9999A-9999E,WA007,301018203,232381-1-3-103
4705,14,2755.75,1,310726,1022513861,101,WA003,3002A-3025S-9999A-9999E,WA007,301018204,232381-1-3-103
4706,14,2755.75,1,310726,1022513861,101,WA003,3002A-3025S-9999A-9999E,WA007,301018209,232381-1-3-103
4707,14,2755.75,1,310726,1022513861,101,WA003,3002A-3025S-9999A-9999E,WA007,301018254,232381-1-3-103
4708,14,2755.75,1,310726,1022513861,101,WA003,3002A-3025S-9999A-9999E,WA007,301018255,232381-1-3-103
4709,15,2755.75,1,310726,1022513762,101,WA003,3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301016925,233263-1-1-101
4710,15,2755.75,1,310726,1022513762,101,WA003,3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301016926,233263-1-1-101
4711,15,2755.75,1,310726,1022513762,101,WA003,3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301016933,232381-1-3-103
4712,15,2755.75,1,310726,1022513762,101,WA003,3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301016934,232381-1-3-103
4713,15,2755.75,1,310726,1022513762,101,WA003,3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301016950,232381-1-3-103
4714,15,2755.75,1,310726,1022513762,101,WA003,3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301016951,232381-1-3-103
4715,15,2755.75,1,310726,1022513762,101,WA003,3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301016952,232381-1-3-103
4716,15,2755.75,1,310726,1022513762,101,WA003,3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,301016953,232381-1-3-103
4717,16,2755.75,1,310724,1052513601,101,ID002,3040A-3043A-3053A-3055A-9999A-9999E,ID010,301013176,233509-1-1-114
4718,16,2755.75,1,310724,1052513601,101,ID002,3040A-3043A-3053A-3055A-9999A-9999E,ID010,301013177,233509-1-1-114
4719,16,2755.75,1,310724,1052513601,101,ID002,3040A-3043A-3053A-3055A-9999A-9999E,ID010,301013178,233509-1-1-114
4720,16,2755.75,1,310724,1052513601,101,ID002,3040A-3043A-3053A-3055A-9999A-9999E,ID010,301013179,233509-1-1-115
4721,16,2755.75,1,310724,1052513601,101,ID002,3040A-3043A-3053A-3055A-9999A-9999E,ID010,301013180,233509-1-1-115
4722,16,2755.75,1,310724,1052513601,101,ID002,3040A-3043A-3053A-3055A-9999A-9999E,ID010,301013181,233509-1-1-115
4723,16,2755.75,1,310724,1052513601,101,ID002,3040A-3043A-3053A-3055A-9999A-9999E,ID010,301013182,233509-1-1-115
4724,16,2755.75,1,310724,1052513601,101,ID002,3040A-3043A-3053A-3055A-9999A-9999E,ID010,301013183,233509-1-1-115
