,Approved Plant 1,Approved Plant 2,Approved Plant 3,Demand Type,Grade,Sum of Max Age at Time of Shipment,Item#,Order#,Sum of Ordered LBS,Sum of Ordered Pallets,Ship Date,Shipping Warehouse Code,Spec
703,WA001,,,Order,102,120,310015,233461-1-1-140,41336,14.999909280595118,2025-07-31 00:00:00,WA001,9999A
704,WA001,,,Order,102,120,310015,233461-1-1-141,41336,14.999909280595118,2025-07-31 00:00:00,WA001,9999A
705,WA001,,,Order,102,120,310015,233461-1-1-142,41336,14.999909280595118,2025-07-31 00:00:00,WA001,9999A
706,WA001,,,Order,102,120,310015,233461-1-2-143,41336,14.999909280595118,2025-08-15 00:00:00,WA001,9999A
707,WA001,,,Order,102,120,310015,233461-1-2-144,41336,14.999909280595118,2025-08-15 00:00:00,WA001,9999A
708,WA001,,,Order,102,120,310015,233461-1-2-145,41336,14.999909280595118,2025-08-15 00:00:00,WA001,9999A
709,WA001,,,Order,102,120,310015,233461-1-2-146,41336,14.999909280595118,2025-08-15 00:00:00,WA001,9999A
710,WA001,,,Order,102,120,310015,233461-1-2-147,41336,14.999909280595118,2025-08-15 00:00:00,WA001,9999A
711,WA001,,,Order,102,120,310015,233461-1-2-148,41336,14.999909280595118,2025-08-15 00:00:00,WA001,9999A
712,WA001,,,Order,102,120,310015,233461-1-2-149,41336,14.999909280595118,2025-08-18 00:00:00,WA001,9999A
713,WA001,,,Order,102,120,310015,233461-1-2-150,41336,14.999909280595118,2025-08-18 00:00:00,WA001,9999A
714,WA001,,,Order,102,120,310015,233461-1-2-151,41336,14.999909280595118,2025-08-18 00:00:00,WA001,9999A
715,WA001,,,Order,102,120,310015,233461-1-2-152,41336,14.999909280595118,2025-08-18 00:00:00,WA001,9999A
716,WA001,,,Order,102,120,310015,233461-1-2-153,41336,14.999909280595118,2025-08-18 00:00:00,WA001,9999A
717,WA001,,,Order,102,120,310015,233461-1-2-154,41336,14.999909280595118,2025-08-22 00:00:00,WA001,9999A
718,WA001,,,Order,102,120,310015,233461-1-2-155,41336,14.999909280595118,2025-08-22 00:00:00,WA001,9999A
719,WA001,,,Order,102,120,310015,233461-1-2-156,41336,14.999909280595118,2025-08-22 00:00:00,WA001,9999A
720,WA001,,,Order,102,120,310015,233461-1-2-157,41336,14.999909280595118,2025-08-22 00:00:00,WA001,9999A
721,WA001,,,Order,102,120,310015,233461-1-2-158,41336,14.999909280595118,2025-08-22 00:00:00,WA001,9999A
722,WA001,,,Order,102,120,310015,233461-1-2-159,41336,14.999909280595118,2025-08-29 00:00:00,WA001,9999A
723,WA001,,,Order,102,120,310015,233461-1-2-160,41336,14.999909280595118,2025-08-29 00:00:00,WA001,9999A
724,WA001,,,Order,102,120,310015,233461-1-2-161,41336,14.999909280595118,2025-08-29 00:00:00,WA001,9999A
725,WA001,,,Order,102,120,310015,233461-1-2-162,41336,14.999909280595118,2025-08-29 00:00:00,WA001,9999A
726,WA001,,,Order,102,120,310015,233461-1-2-163,41336,14.999909280595118,2025-08-29 00:00:00,WA001,9999A
727,WA001,,,Order,102,120,310015,233461-1-3-164,41336,14.999909280595118,2025-09-15 00:00:00,WA001,9999A
728,WA001,,,Order,102,120,310015,233461-1-3-165,41336,14.999909280595118,2025-09-15 00:00:00,WA001,9999A
729,WA001,,,Order,102,120,310015,233461-1-3-166,41336,14.999909280595118,2025-09-15 00:00:00,WA001,9999A
730,WA001,,,Order,102,120,310015,233461-1-3-167,41336,14.999909280595118,2025-09-15 00:00:00,WA001,9999A
731,WA001,,,Order,102,120,310015,233461-1-3-168,41336,14.999909280595118,2025-09-19 00:00:00,WA001,9999A
732,WA001,,,Order,102,120,310015,233461-1-3-169,41336,14.999909280595118,2025-09-19 00:00:00,WA001,9999A
733,WA001,,,Order,102,120,310015,233461-1-3-170,41336,14.999909280595118,2025-09-19 00:00:00,WA001,9999A
734,WA001,,,Order,102,120,310015,233461-1-3-171,41336,14.999909280595118,2025-09-19 00:00:00,WA001,9999A
735,WA001,,,Order,102,120,310015,233461-1-3-172,41336,14.999909280595118,2025-09-19 00:00:00,WA001,9999A
736,WA001,,,Order,102,120,310015,233461-1-3-173,41336,14.999909280595118,2025-09-19 00:00:00,WA001,9999A
737,WA001,,,Order,102,120,310015,233461-1-3-174,41336,14.999909280595118,2025-09-26 00:00:00,WA001,9999A
738,WA001,,,Order,102,120,310015,233461-1-3-175,41336,14.999909280595118,2025-09-26 00:00:00,WA001,9999A
739,WA001,,,Order,102,120,310015,233461-1-3-176,41336,14.999909280595118,2025-09-26 00:00:00,WA001,9999A
740,WA001,,,Order,102,120,310015,233461-1-3-177,41336,14.999909280595118,2025-09-26 00:00:00,WA001,9999A
741,WA001,,,Order,102,120,310015,233461-1-3-178,41336,14.999909280595118,2025-09-26 00:00:00,WA001,9999A
742,ID002,,,Order,102,120,310015,233463-1-1-101,41336,14.999909280595118,2025-06-06 00:00:00,ID002,3117A
743,WA002,WA003,,Order,101,120,310726,233466-1-1-101,275575,100.0,2025-05-27 00:00:00,WA007,9999E
744,WA002,WA003,,Order,101,120,310726,233466-1-1-102,55115,20.0,2025-05-26 00:00:00,WA007,9999E
745,WA003,WA002,,Order,101,120,310724,233472-1-1-101,49604,18.00018143880976,2025-06-09 00:00:00,WA007,9999A
746,WA003,WA002,,Order,101,120,310724,233472-1-1-102,55,0.0199582690737548,2025-06-09 00:00:00,WA007,9999A
747,WA003,WA002,,Order,101,120,310724,233472-1-1-102,49548,17.97986029211648,2025-06-09 00:00:00,WA007,9999A
748,WA003,WA002,,Order,101,120,310724,233472-1-1-103,165,0.0598748072212646,2025-06-09 00:00:00,WA007,9999A
749,WA003,WA002,,Order,101,120,310724,233472-1-1-103,49438,17.939943753968972,2025-06-09 00:00:00,WA007,9999A
750,WA003,WA002,,Order,101,120,310724,233472-1-1-104,55,0.0199582690737548,2025-06-09 00:00:00,WA007,9999A
751,WA003,WA002,,Order,101,120,310724,233472-1-1-104,49548,17.97986029211648,2025-06-09 00:00:00,WA007,9999A
752,WA003,WA002,,Order,101,120,310724,233472-1-1-105,49604,18.00018143880976,2025-06-09 00:00:00,WA007,9999A
753,WA003,WA002,,Order,101,120,310724,233472-1-1-106,49604,18.00018143880976,2025-06-09 00:00:00,WA007,9999A
754,WA003,WA002,,Order,101,120,310724,233472-1-1-107,49604,18.00018143880976,2025-06-09 00:00:00,WA007,9999A
755,WA003,WA002,,Order,101,120,310724,233472-1-1-108,49604,18.00018143880976,2025-06-09 00:00:00,WA007,9999A
756,WA003,WA002,,Order,101,120,310724,233472-1-1-109,49604,18.00018143880976,2025-06-09 00:00:00,WA007,9999A
757,WA003,WA002,,Order,101,120,310724,233472-1-1-110,49604,18.00018143880976,2025-06-09 00:00:00,WA007,9999A
758,WA003,WA002,,Order,101,120,310724,233472-1-1-111,33069,12.0,2025-06-09 00:00:00,WA007,9999A
759,ID002,,,Order,102,120,310015,233475-1-1-101,41336,14.999909280595118,2025-07-07 00:00:00,ID002,9999A
760,ID002,,,Order,102,120,310015,233475-1-1-102,41336,14.999909280595118,2025-07-08 00:00:00,ID002,9999A
761,ID002,,,Order,102,120,310015,233475-1-1-103,41336,14.999909280595118,2025-07-08 00:00:00,ID002,9999A
762,ID002,,,Order,102,120,310015,233475-1-1-104,41336,14.999909280595118,2025-07-09 00:00:00,ID002,9999A
763,ID002,,,Order,102,120,310015,233475-1-1-105,41336,14.999909280595118,2025-07-09 00:00:00,ID002,9999A
764,ID002,,,Order,102,120,310015,233475-1-1-106,41336,14.999909280595118,2025-07-09 00:00:00,ID002,9999A
765,ID002,,,Order,102,120,310015,233475-1-1-107,41336,14.999909280595118,2025-07-10 00:00:00,ID002,9999A
766,ID002,,,Order,102,120,310015,233475-1-1-108,41336,14.999909280595118,2025-07-10 00:00:00,ID002,9999A
767,ID002,,,Order,102,120,310015,233475-1-1-109,41336,14.999909280595118,2025-07-11 00:00:00,ID002,9999A
768,ID002,,,Order,102,120,310015,233475-1-1-110,41336,14.999909280595118,2025-07-11 00:00:00,ID002,9999A
769,ID002,,,Order,102,120,310015,233475-1-1-111,41336,14.999909280595118,2025-07-11 00:00:00,ID002,9999A
770,ID002,,,Order,102,120,310015,233475-1-1-112,41336,14.999909280595118,2025-07-07 00:00:00,ID002,9999A
771,ID002,,,Order,102,120,310015,233475-1-1-113,41336,14.999909280595118,2025-07-11 00:00:00,ID002,9999A
772,ID002,,,Order,102,120,310015,233475-1-1-114,41336,14.999909280595118,2025-07-07 00:00:00,ID002,9999A
773,ID002,,,Order,102,120,310015,233475-1-1-115,41336,14.999909280595118,2025-07-08 00:00:00,ID002,9999A
774,ID002,,,Order,102,120,310015,233475-1-1-116,41336,14.999909280595118,2025-06-27 00:00:00,ID002,9999A
775,ID002,,,Order,102,120,310015,233475-1-1-117,41336,14.999909280595118,2025-06-27 00:00:00,ID002,9999A
776,ID002,,,Order,102,120,310015,233475-1-1-118,41336,14.999909280595118,2025-07-01 00:00:00,ID002,9999A
777,ID002,,,Order,102,120,310015,233475-1-1-119,41336,14.999909280595118,2025-07-01 00:00:00,ID002,9999A
778,ID002,,,Order,102,120,310015,233475-1-1-120,41336,14.999909280595118,2025-07-01 00:00:00,ID002,9999A
779,ID002,,,Order,102,120,310015,233475-1-1-121,41336,14.999909280595118,2025-07-03 00:00:00,ID002,9999A
780,ID002,,,Order,102,120,310015,233475-1-1-122,220,0.0798330762950195,2025-07-03 00:00:00,ID002,9999A
781,ID002,,,Order,102,120,310015,233475-1-1-122,41116,14.9200762043001,2025-07-03 00:00:00,ID002,9999A
782,ID002,,,Order,102,120,310015,233475-1-1-123,41336,14.999909280595118,2025-07-03 00:00:00,ID002,9999A
783,ID002,,,Order,102,120,310015,233475-1-1-124,41336,14.999909280595118,2025-07-02 00:00:00,ID002,9999A
784,ID002,,,Order,102,120,310015,233475-1-1-125,41336,14.999909280595118,2025-07-02 00:00:00,ID002,9999A
785,ID002,,,Order,102,120,310015,233475-1-1-126,41336,14.999909280595118,2025-07-02 00:00:00,ID002,9999A
786,ID002,,,Order,102,120,310015,233475-1-1-127,41336,14.999909280595118,2025-07-02 00:00:00,ID002,9999A
787,ID002,,,Order,102,120,310015,233475-1-1-128,41336,14.999909280595118,2025-07-02 00:00:00,ID002,9999A
788,ID002,,,Order,102,120,310015,233475-1-1-129,41336,14.999909280595118,2025-06-27 00:00:00,ID002,9999A
789,ID002,,,Order,102,120,310015,233475-1-1-130,41336,14.999909280595118,2025-06-27 00:00:00,ID002,9999A
790,ID002,,,Order,102,120,310015,233476-1-1-101,44092,16.0,2025-06-27 00:00:00,ID002,9999A
791,ID002,,,Order,102,120,310015,233479-1-2-101,13779,5.000090719404881,2025-06-06 00:00:00,ID010,9999A
792,ID002,,,Order,102,120,310086,233479-1-2-101,24200,11.0,2025-06-06 00:00:00,ID010,9999A
793,ID002,,,Order,102,120,310015,233479-1-2-102,13779,5.000090719404881,2025-06-30 00:00:00,ID010,9999A
794,ID002,,,Order,102,120,310086,233479-1-2-102,24200,11.0,2025-06-30 00:00:00,ID010,9999A
795,ID002,,,Order,102,120,310015,233479-2-1-103,13779,5.000090719404881,2025-07-13 00:00:00,ID010,9999A
796,ID002,,,Order,102,120,310086,233479-2-1-103,24200,11.0,2025-07-13 00:00:00,ID010,9999A
797,ID002,,,Order,102,120,310015,233479-2-2-104,13779,5.000090719404881,2025-07-13 00:00:00,ID010,9999A
798,ID002,,,Order,102,120,310086,233479-2-2-104,24200,11.0,2025-07-13 00:00:00,ID010,9999A
799,WA003,,,Order,101,120,310726,233493-1-1-101,55,0.0199582690737548,2025-06-28 00:00:00,TX001,9999E
800,WA003,,,Order,101,120,310726,233493-1-1-101,57816,20.980132450331126,2025-06-28 00:00:00,TX001,9999E
801,ID002,WA001,,Order,102,120,310015,233498-1-1-101,276,0.1001542229882972,2025-06-28 00:00:00,TX001,9999A
802,ID002,WA001,,Order,102,120,310015,233498-1-1-101,57595,20.89993649641658,2025-06-28 00:00:00,TX001,9999A
803,ID002,,,Order,102,120,310015,233504-1-1-101,110,0.0399165381475097,2025-05-28 00:00:00,ID010,9999A
804,ID002,,,Order,102,120,310015,233504-1-1-101,41226,14.959992742447607,2025-05-28 00:00:00,ID010,9999A
805,ID002,,,Order,102,120,310015,233504-1-1-102,41336,14.999909280595118,2025-05-28 00:00:00,ID010,9999A
806,ID002,,,Order,102,120,310015,233504-1-1-103,41336,14.999909280595118,2025-05-28 00:00:00,ID010,9999A
807,ID002,,,Order,102,120,310015,233504-1-1-104,41336,14.999909280595118,2025-05-28 00:00:00,ID010,9999A
808,ID002,,,Order,102,120,310015,233504-1-1-105,41336,14.999909280595118,2025-05-28 00:00:00,ID010,9999A
809,ID002,,,Order,102,120,310015,233504-1-1-106,41336,14.999909280595118,2025-05-28 00:00:00,ID010,9999A
810,ID002,,,Order,102,120,310015,233504-1-1-107,41336,14.999909280595118,2025-05-28 00:00:00,ID010,9999A
811,ID002,,,Order,102,120,310015,233504-1-1-108,55,0.0199582690737548,2025-05-28 00:00:00,ID010,9999A
812,ID002,,,Order,102,120,310015,233504-1-1-108,41281,14.979951011521363,2025-05-28 00:00:00,ID010,9999A
813,ID002,,,Order,102,120,310015,233504-1-1-109,41336,14.999909280595118,2025-05-28 00:00:00,ID010,9999A
814,ID002,,,Order,102,120,310015,233504-1-1-110,41336,14.999909280595118,2025-05-28 00:00:00,ID010,9999A
815,WA002,,,Order,102,120,310726,233506-1-2-101,2756,1.0000907194048807,2025-06-06 00:00:00,WA011,9999A
816,WA002,,,Order,102,120,310726,233506-1-2-101,39132,14.200127007166833,2025-06-06 00:00:00,WA011,9999A
817,WA002,,,Order,102,120,310726,233506-1-2-102,2756,1.0000907194048807,2025-07-02 00:00:00,WA011,9999A
818,WA001,,,Order,102,120,310015,233508-1-1-101,44092,16.0,2025-07-08 00:00:00,WA001,9999A
819,WA001,,,Order,102,120,310015,233508-1-1-102,44092,16.0,2025-07-08 00:00:00,WA001,9999A
820,WA001,,,Order,102,120,310015,233508-1-1-103,44092,16.0,2025-07-08 00:00:00,WA001,9999A
821,WA001,,,Order,102,120,310015,233508-1-1-104,44092,16.0,2025-07-08 00:00:00,WA001,9999A
822,WA001,,,Order,102,120,310015,233508-1-1-105,44092,16.0,2025-07-08 00:00:00,WA001,9999A
823,WA001,,,Order,102,120,310015,233508-1-1-106,44092,16.0,2025-07-08 00:00:00,WA001,9999A
824,WA001,,,Order,102,120,310015,233508-1-1-107,44092,16.0,2025-07-08 00:00:00,WA001,9999A
825,WA001,,,Order,102,120,310015,233508-1-1-108,44092,16.0,2025-07-08 00:00:00,WA001,9999A
826,WA001,,,Order,102,120,310015,233508-1-1-109,44092,16.0,2025-07-08 00:00:00,WA001,9999A
827,WA001,,,Order,102,120,310015,233508-1-1-110,44092,16.0,2025-07-08 00:00:00,WA001,9999A
828,WA001,,,Order,102,120,310015,233508-1-1-111,44092,16.0,2025-07-08 00:00:00,WA001,9999A
829,WA001,,,Order,102,120,310015,233508-1-1-112,44092,16.0,2025-07-08 00:00:00,WA001,9999A
830,WA001,,,Order,102,120,310015,233508-1-1-113,44092,16.0,2025-07-08 00:00:00,WA001,9999A
831,WA001,,,Order,102,120,310015,233508-1-1-114,44092,16.0,2025-07-08 00:00:00,WA001,9999A
832,WA001,,,Order,102,120,310015,233508-1-1-115,44092,16.0,2025-07-08 00:00:00,WA001,9999A
833,ID002,,,Order,101,120,310724,233509-1-1-101,41336,14.999909280595118,2025-06-08 00:00:00,ID010,9999E
834,ID002,,,Order,101,120,310724,233509-1-1-102,41336,14.999909280595118,2025-06-08 00:00:00,ID010,9999E
835,ID002,,,Order,101,120,310724,233509-1-1-103,41336,14.999909280595118,2025-06-08 00:00:00,ID010,9999E
836,ID002,,,Order,101,120,310724,233509-1-1-104,882,0.3200580604191236,2025-06-08 00:00:00,ID010,9999E
837,ID002,,,Order,101,120,310724,233509-1-1-104,40454,14.679851220175994,2025-06-08 00:00:00,ID010,9999E
838,ID002,,,Order,101,120,310724,233509-1-1-105,41336,14.999909280595118,2025-06-08 00:00:00,ID010,9999E
839,ID002,,,Order,101,120,310724,233509-1-1-106,386,0.1400707611358069,2025-06-08 00:00:00,ID010,9999E
840,ID002,,,Order,101,120,310724,233509-1-1-106,40950,14.859838519459313,2025-06-08 00:00:00,ID010,9999E
841,ID002,,,Order,101,120,310724,233509-1-1-107,41336,14.999909280595118,2025-06-08 00:00:00,ID010,9999E
842,ID002,,,Order,101,120,310724,233509-1-1-108,41336,14.999909280595118,2025-06-08 00:00:00,ID010,9999E
843,ID002,,,Order,101,120,310724,233509-1-1-109,41336,14.999909280595118,2025-06-08 00:00:00,ID010,9999E
844,ID002,,,Order,101,120,310724,233509-1-1-110,41336,14.999909280595118,2025-06-08 00:00:00,ID010,9999E
845,ID002,,,Order,101,120,310724,233509-1-1-111,41336,14.999909280595118,2025-06-08 00:00:00,ID010,9999E
846,ID002,,,Order,101,120,310724,233509-1-1-112,41336,14.999909280595118,2025-06-08 00:00:00,ID010,9999E
847,ID002,,,Order,101,120,310724,233509-1-1-113,41336,14.999909280595118,2025-06-08 00:00:00,ID010,9999E
848,ID002,,,Order,101,120,310724,233509-1-1-114,41336,14.999909280595118,2025-06-08 00:00:00,ID010,9999E
849,ID002,,,Order,101,120,310724,233509-1-1-115,41336,14.999909280595118,2025-06-08 00:00:00,ID010,9999E
850,ID002,,,Order,101,120,310724,233509-1-1-116,41336,14.999909280595118,2025-06-08 00:00:00,ID010,9999E
851,ID002,,,Order,101,120,310724,233509-1-1-117,41336,14.999909280595118,2025-06-08 00:00:00,ID010,9999E
852,ID002,,,Order,101,120,310724,233509-1-1-118,41336,14.999909280595118,2025-06-08 00:00:00,ID010,9999E
853,ID002,,,Order,101,120,310724,233509-1-1-119,41336,14.999909280595118,2025-06-08 00:00:00,ID010,9999E
854,ID002,,,Order,101,120,310724,233509-1-1-120,41336,14.999909280595118,2025-06-08 00:00:00,ID010,9999E
855,ID002,,,Order,101,120,310015,233510-1-1-101,41336,14.999909280595118,2025-06-09 00:00:00,ID002,3123A
856,ID002,,,Order,101,120,310015,233510-1-1-102,41336,14.999909280595118,2025-06-10 00:00:00,ID002,3123A
857,ID002,,,Order,101,120,310015,233510-1-1-103,41336,14.999909280595118,2025-06-11 00:00:00,ID002,3123A
858,ID002,,,Order,101,120,310015,233510-1-1-104,41336,14.999909280595118,2025-06-18 00:00:00,ID002,3123A
859,ID002,,,Order,101,120,310015,233510-1-1-105,41336,14.999909280595118,2025-06-19 00:00:00,ID002,3123A
860,ID002,,,Order,101,120,310015,233510-1-1-106,41336,14.999909280595118,2025-06-20 00:00:00,ID002,3123A
861,ID002,,,Order,101,120,310015,233510-1-1-107,41336,14.999909280595118,2025-06-23 00:00:00,ID002,3123A
862,ID002,,,Order,101,120,310015,233510-1-1-108,41336,14.999909280595118,2025-06-24 00:00:00,ID002,3123A
863,ID002,,,Order,101,120,310015,233510-1-1-109,41336,14.999909280595118,2025-06-25 00:00:00,ID002,3123A
864,ID002,,,Order,101,120,310015,233510-1-1-110,41336,14.999909280595118,2025-06-26 00:00:00,ID002,3123A
865,ID002,,,Order,101,120,310015,233510-1-1-111,41336,14.999909280595118,2025-06-27 00:00:00,ID002,3123A
866,ID002,,,Order,101,120,310015,233510-1-1-112,41336,14.999909280595118,2025-06-30 00:00:00,ID002,3123A
867,ID002,,,Order,101,120,310015,233510-1-1-113,41336,14.999909280595118,2025-06-30 00:00:00,ID002,3123A
868,ID002,,,Order,101,120,310015,233510-1-1-115,41336,14.999909280595118,2025-06-30 00:00:00,ID002,3123A
869,ID002,,,Order,101,120,310015,233510-1-1-116,331,0.120112492062052,2025-06-06 00:00:00,ID002,3123A
870,ID002,,,Order,101,120,310015,233510-1-1-116,41006,14.88015966615259,2025-06-06 00:00:00,ID002,3123A
871,ID002,,,Order,101,120,310015,233510-1-1-117,41336,14.999909280595118,2025-06-24 00:00:00,ID002,3123A
872,ID002,,,Order,101,120,310015,233510-1-1-118,41336,14.999909280595118,2025-06-23 00:00:00,ID002,3123A
873,ID002,,,Order,101,120,310015,233510-1-1-119,55,0.0199582690737548,2025-06-26 00:00:00,ID002,3123A
874,ID002,,,Order,101,120,310015,233510-1-1-119,41281,14.979951011521363,2025-06-26 00:00:00,ID002,3123A
875,ID002,,,Order,101,120,310015,233510-1-1-120,41336,14.999909280595118,2025-07-01 00:00:00,ID002,3123A
876,ID002,,,Order,101,120,310015,233510-1-1-121,41336,14.999909280595118,2025-06-23 00:00:00,ID002,3123A
877,ID002,,,Order,101,120,310015,233510-1-1-122,41336,14.999909280595118,2025-07-01 00:00:00,ID002,3123A
878,ID002,,,Order,101,120,310015,233510-1-1-123,41336,14.999909280595118,2025-07-07 00:00:00,ID002,3123A
879,ID002,,,Order,101,120,310015,233510-1-1-124,41336,14.999909280595118,2025-07-07 00:00:00,ID002,3123A
880,ID002,,,Order,101,120,310015,233510-1-1-125,41336,14.999909280595118,2025-07-07 00:00:00,ID002,3123A
881,ID002,,,Order,101,120,310015,233510-1-1-126,41336,14.999909280595118,2025-06-20 00:00:00,ID002,3123A
882,ID002,,,Order,101,120,310015,233510-1-1-127,55,0.0199582690737548,2025-06-20 00:00:00,ID002,3123A
883,ID002,,,Order,101,120,310015,233510-1-1-127,41281,14.979951011521363,2025-06-20 00:00:00,ID002,3123A
884,ID002,,,Order,101,120,310015,233510-1-1-128,165,0.0598748072212646,2025-06-23 00:00:00,ID002,3123A
885,ID002,,,Order,101,120,310015,233510-1-1-128,41171,14.940034473373856,2025-06-23 00:00:00,ID002,3123A
886,ID002,,,Order,101,120,310015,233510-1-1-129,55,0.0199582690737548,2025-06-30 00:00:00,ID002,3123A
887,ID002,,,Order,101,120,310015,233510-1-1-129,41281,14.979951011521363,2025-06-30 00:00:00,ID002,3123A
888,ID002,,,Order,101,120,310015,233510-1-1-130,41336,14.999909280595118,2025-06-30 00:00:00,ID002,3123A
889,ID002,,,Order,101,120,310086,233511-1-1-101,41800,19.0,2025-06-27 00:00:00,ID010,3139A
890,ID002,,,Order,101,120,310086,233511-1-1-102,41800,19.0,2025-06-27 00:00:00,ID010,3139A
891,ID002,,,Order,101,120,310086,233511-1-1-103,41800,19.0,2025-06-27 00:00:00,ID010,3139A
892,ID002,,,Order,101,120,310086,233511-1-1-104,41800,19.0,2025-06-27 00:00:00,ID010,3139A
893,ID002,,,Order,101,120,310086,233511-1-1-105,41800,19.0,2025-06-27 00:00:00,ID010,3139A
894,WA003,,,Order,101,120,310726,233513-1-1-101,55115,20.0,2025-07-22 00:00:00,WA007,9999E
895,WA002,,,Order,102,120,310724,233518-1-1-101,55,0.0199582690737548,2025-06-03 00:00:00,WA011,9999E
896,WA002,,,Order,102,120,310724,233518-1-1-101,55060,19.98004173092624,2025-06-03 00:00:00,WA011,9999E
897,WA002,WA003,,Order,101,120,310726,233521-1-1-101,165345,60.0,2025-06-24 00:00:00,WA007,9999E
898,WA002,WA003,,Order,101,120,310726,233521-1-1-102,165345,60.0,2025-07-13 00:00:00,WA007,9999E
899,WA002,WA003,,Order,101,120,310726,233522-1-1-101,385805,140.0,2025-06-28 00:00:00,WA007,9999E
900,WA002,WA003,,Order,101,120,310726,233522-1-1-102,385805,140.0,2025-07-12 00:00:00,WA007,9999E
901,ID002,,,Order,102,120,310015,233527-1-1-101,41336,14.999909280595118,2025-06-09 00:00:00,ID002,9999A
902,ID002,,,Order,102,120,310015,233527-1-1-102,41336,14.999909280595118,2025-06-09 00:00:00,ID002,9999A
903,ID002,,,Order,102,120,310015,233527-1-1-103,41336,14.999909280595118,2025-06-09 00:00:00,ID002,9999A
904,ID002,,,Order,102,120,310015,233527-1-1-104,41336,14.999909280595118,2025-06-10 00:00:00,ID002,9999A
905,ID002,,,Order,102,120,310015,233527-1-1-105,41336,14.999909280595118,2025-06-10 00:00:00,ID002,9999A
906,ID002,,,Order,102,120,310015,233527-1-1-106,41336,14.999909280595118,2025-06-10 00:00:00,ID002,9999A
907,ID002,,,Order,102,120,310015,233527-1-1-107,41336,14.999909280595118,2025-06-11 00:00:00,ID002,9999A
908,ID002,,,Order,102,120,310015,233527-1-1-108,55,0.0199582690737548,2025-06-11 00:00:00,ID002,9999A
909,ID002,,,Order,102,120,310015,233527-1-1-108,41281,14.979951011521363,2025-06-11 00:00:00,ID002,9999A
910,ID002,,,Order,102,120,310015,233527-1-1-109,41336,14.999909280595118,2025-06-11 00:00:00,ID002,9999A
911,ID002,,,Order,102,120,310015,233527-1-1-110,41336,14.999909280595118,2025-06-12 00:00:00,ID002,9999A
912,ID002,,,Order,102,120,310015,233527-1-1-111,41336,14.999909280595118,2025-06-12 00:00:00,ID002,9999A
913,ID002,,,Order,102,120,310015,233527-1-1-112,41336,14.999909280595118,2025-06-12 00:00:00,ID002,9999A
914,ID002,,,Order,102,120,310015,233527-1-1-113,55,0.0199582690737548,2025-06-13 00:00:00,ID002,9999A
915,ID002,,,Order,102,120,310015,233527-1-1-113,41281,14.979951011521363,2025-06-13 00:00:00,ID002,9999A
916,ID002,,,Order,102,120,310015,233527-1-1-114,41336,14.999909280595118,2025-06-13 00:00:00,ID002,9999A
917,ID002,,,Order,102,120,310015,233527-1-1-115,276,0.1001542229882972,2025-06-13 00:00:00,ID002,9999A
918,ID002,,,Order,102,120,310015,233527-1-1-115,41061,14.900117935226344,2025-06-13 00:00:00,ID002,9999A
919,ID002,,,Order,102,120,310015,233527-1-1-116,41336,14.999909280595118,2025-06-16 00:00:00,ID002,9999A
920,ID002,,,Order,102,120,310015,233527-1-1-117,386,0.1400707611358069,2025-06-16 00:00:00,ID002,9999A
921,ID002,,,Order,102,120,310015,233527-1-1-117,40950,14.859838519459313,2025-06-16 00:00:00,ID002,9999A
922,ID002,,,Order,102,120,310015,233527-1-1-118,41336,14.999909280595118,2025-06-16 00:00:00,ID002,9999A
923,ID002,,,Order,102,120,310015,233527-1-1-119,41336,14.999909280595118,2025-06-17 00:00:00,ID002,9999A
924,ID002,,,Order,102,120,310015,233527-1-1-120,41336,14.999909280595118,2025-06-17 00:00:00,ID002,9999A
925,ID002,,,Order,102,120,310015,233527-1-1-121,41336,14.999909280595118,2025-06-17 00:00:00,ID002,9999A
926,ID002,,,Order,102,120,310015,233527-1-1-122,41336,14.999909280595118,2025-06-18 00:00:00,ID002,9999A
927,ID002,,,Order,102,120,310015,233527-1-1-123,41336,14.999909280595118,2025-06-18 00:00:00,ID002,9999A
928,ID002,,,Order,102,120,310015,233527-1-1-124,41336,14.999909280595118,2025-06-18 00:00:00,ID002,9999A
929,ID002,,,Order,102,120,310015,233527-1-1-125,41336,14.999909280595118,2025-06-19 00:00:00,ID002,9999A
930,ID002,WA001,,Order,101,120,310015,233528-1-1-101,551,0.1999455683570715,2025-06-15 00:00:00,TX001,3123A
931,ID002,WA001,,Order,101,120,310015,233528-1-1-101,43541,15.800054431642929,2025-06-15 00:00:00,TX001,3123A
932,ID002,WA001,,Order,101,120,310015,233528-1-1-102,882,0.3200580604191236,2025-06-15 00:00:00,TX001,3123A
933,ID002,WA001,,Order,101,120,310015,233528-1-1-102,43210,15.679941939580877,2025-06-15 00:00:00,TX001,3123A
934,ID002,WA001,,Order,101,120,310015,233528-1-1-103,551,0.1999455683570715,2025-06-15 00:00:00,TX001,3123A
935,ID002,WA001,,Order,101,120,310015,233528-1-1-103,43541,15.800054431642929,2025-06-15 00:00:00,TX001,3123A
936,ID002,WA001,,Order,101,120,310015,233528-1-1-104,1157,0.419849405787898,2025-06-15 00:00:00,TX001,3123A
937,ID002,WA001,,Order,101,120,310015,233528-1-1-104,42935,15.580150594212103,2025-06-15 00:00:00,TX001,3123A
938,ID002,WA001,,Order,101,120,310015,233528-1-1-105,1709,0.6201578517644925,2025-06-15 00:00:00,TX001,3123A
