ALLOCATED_ORDER_NUM,WHSE_CODE,ITEM_NUMBER,PRODUCTION_PLANT,QC_GRADE,SPEC,AGE,Sum of Sum of Inventory Pallets,Min of W_INSERT_DT,,,ALLOCATED_ORDER_NUM,WHSE_CODE,ITEM_NUMBER,PRODUCTION_PLANT,QC_GRADE,SPEC,AGE,Sum of Sum of Inventory Pallets,Min of W_INSERT_DT
233183-1-1-106,WA007,310726,WA003,101,3025S-3035A-9999A-9999C-9999CS-9999E,29,16,5/11/2025,,,233183-1-1-106,WA007,310726,WA003,101,3025S-3035A-9999A-9999C-9999CS-9999E,29,16,45788
233183-1-1-106,WA007,310726,WA003,101,3025S-3035A-9999A-9999C-9999CS-9999E,30,16,5/12/2025,,,233183-1-1-106,WA007,310726,WA003,101,3025S-3035A-9999A-9999C-9999CS-9999E,30,16,45789
233183-1-1-106,WA007,310726,WA003,101,3025S-3035A-9999A-9999C-9999CS-9999E,31,16,5/13/2025,,,233183-1-1-106,WA007,310726,WA003,101,3025S-3035A-9999A-9999C-9999CS-9999E,31,16,45790
233183-1-1-106,WA007,310726,WA003,101,3025S-3035A-9999A-9999C-9999CS-9999E,32,16,5/14/2025,,,233183-1-1-106,WA007,310726,WA003,101,3025S-3035A-9999A-9999C-9999CS-9999E,32,16,45791
233183-1-1-106,WA007,310726,WA003,101,3025S-3035A-9999A-9999C-9999CS-9999E,33,16,5/15/2025,,,233183-1-1-106,WA007,310726,WA003,101,3025S-3035A-9999A-9999C-9999CS-9999E,33,16,45792
233183-1-1-106,WA007,310726,WA003,101,3025S-3035A-9999A-9999C-9999CS-9999E,34,16,5/16/2025,,,233183-1-1-106,WA007,310726,WA003,101,3025S-3035A-9999A-9999C-9999CS-9999E,34,16,45793
233183-1-1-106,WA007,310726,WA003,101,3025S-3035A-9999A-9999C-9999CS-9999E,35,16,5/17/2025,,,233183-1-1-106,WA007,310726,WA003,101,3025S-3035A-9999A-9999C-9999CS-9999E,35,16,45794
233183-1-1-106,WA007,310726,WA003,101,3025S-3035A-9999A-9999C-9999CS-9999E,36,16,5/18/2025,,,233183-1-1-106,WA007,310726,WA003,101,3025S-3035A-9999A-9999C-9999CS-9999E,36,16,45795
233183-1-1-106,WA007,310726,WA003,101,3025S-3035A-9999A-9999C-9999CS-9999E,37,16,5/19/2025,,,233183-1-1-106,WA007,310726,WA003,101,3025S-3035A-9999A-9999C-9999CS-9999E,37,16,45796
233183-1-1-106,WA007,310726,WA003,101,3025S-3035A-9999A-9999C-9999CS-9999E,38,16,5/20/2025,,,233183-1-1-106,WA007,310726,WA003,101,3025S-3035A-9999A-9999C-9999CS-9999E,38,16,45797
233183-1-1-106,WA007,310726,WA003,101,3025S-3035A-9999A-9999C-9999CS-9999E,39,16,5/21/2025,,,233183-1-1-106,WA007,310726,WA003,101,3025S-3035A-9999A-9999C-9999CS-9999E,39,16,45798
233183-1-1-106,WA007,310726,WA003,101,3025S-3035A-9999A-9999C-9999CS-9999E,40,16,5/22/2025,,,233183-1-1-106,WA007,310726,WA003,101,3025S-3035A-9999A-9999C-9999CS-9999E,40,16,45799
233183-1-1-106,WA007,310726,WA003,101,3025S-9999A-9999E,27,4,5/8/2025,,,233183-1-1-106,WA007,310726,WA003,101,3025S-9999A-9999E,27,4,45785
233183-1-1-106,WA007,310726,WA003,101,3025S-9999A-9999E,28,4,5/9/2025,,,233183-1-1-106,WA007,310726,WA003,101,3025S-9999A-9999E,28,4,45786
233183-1-1-106,WA007,310726,WA003,101,3025S-9999A-9999E,29,4,5/10/2025,,,233183-1-1-106,WA007,310726,WA003,101,3025S-9999A-9999E,29,4,45787
233183-1-1-106,WA007,310726,WA003,101,3025S-9999A-9999E,30,4,5/11/2025,,,233183-1-1-106,WA007,310726,WA003,101,3025S-9999A-9999E,30,4,45788
233183-1-1-106,WA007,310726,WA003,101,3025S-9999A-9999E,31,4,5/12/2025,,,233183-1-1-106,WA007,310726,WA003,101,3025S-9999A-9999E,31,4,45789
233183-1-1-106,WA007,310726,WA003,101,3025S-9999A-9999E,32,4,5/13/2025,,,233183-1-1-106,WA007,310726,WA003,101,3025S-9999A-9999E,32,4,45790
233183-1-1-106,WA007,310726,WA003,101,3025S-9999A-9999E,33,4,5/14/2025,,,233183-1-1-106,WA007,310726,WA003,101,3025S-9999A-9999E,33,4,45791
233183-1-1-106,WA007,310726,WA003,101,3025S-9999A-9999E,34,4,5/15/2025,,,233183-1-1-106,WA007,310726,WA003,101,3025S-9999A-9999E,34,4,45792
233183-1-1-106,WA007,310726,WA003,101,3025S-9999A-9999E,35,4,5/16/2025,,,233183-1-1-106,WA007,310726,WA003,101,3025S-9999A-9999E,35,4,45793
233183-1-1-106,WA007,310726,WA003,101,3025S-9999A-9999E,36,4,5/17/2025,,,233183-1-1-106,WA007,310726,WA003,101,3025S-9999A-9999E,36,4,45794
233183-1-1-106,WA007,310726,WA003,101,3025S-9999A-9999E,37,4,5/18/2025,,,233183-1-1-106,WA007,310726,WA003,101,3025S-9999A-9999E,37,4,45795
233183-1-1-106,WA007,310726,WA003,101,3025S-9999A-9999E,38,4,5/19/2025,,,233183-1-1-106,WA007,310726,WA003,101,3025S-9999A-9999E,38,4,45796
233183-1-1-106,WA007,310726,WA003,101,3025S-9999A-9999E,39,4,5/20/2025,,,233183-1-1-106,WA007,310726,WA003,101,3025S-9999A-9999E,39,4,45797
233183-1-1-106,WA007,310726,WA003,101,3025S-9999A-9999E,40,4,5/21/2025,,,233183-1-1-106,WA007,310726,WA003,101,3025S-9999A-9999E,40,4,45798
233183-1-1-106,WA007,310726,WA003,101,3025S-9999A-9999E,41,4,5/22/2025,,,233183-1-1-106,WA007,310726,WA003,101,3025S-9999A-9999E,41,4,45799
233183-1-1-106,WA007,310726,WA003,101,3035A-9999A-9999C-9999CS-9999E,26,8,5/8/2025,,,233183-1-1-106,WA007,310726,WA003,101,3035A-9999A-9999C-9999CS-9999E,26,8,45785
233183-1-1-106,WA007,310726,WA003,101,3035A-9999A-9999C-9999CS-9999E,27,8,5/9/2025,,,233183-1-1-106,WA007,310726,WA003,101,3035A-9999A-9999C-9999CS-9999E,27,8,45786
233183-1-1-106,WA007,310726,WA003,101,3035A-9999A-9999C-9999CS-9999E,28,8,5/10/2025,,,233183-1-1-106,WA007,310726,WA003,101,3035A-9999A-9999C-9999CS-9999E,28,8,45787
233183-1-1-106,WA007,310726,WA003,101,3035A-9999A-9999C-9999CS-9999E,29,8,5/11/2025,,,233183-1-1-106,WA007,310726,WA003,101,3035A-9999A-9999C-9999CS-9999E,29,8,45788
233183-1-1-106,WA007,310726,WA003,101,3035A-9999A-9999C-9999CS-9999E,30,8,5/12/2025,,,233183-1-1-106,WA007,310726,WA003,101,3035A-9999A-9999C-9999CS-9999E,30,8,45789
233183-1-1-106,WA007,310726,WA003,101,3035A-9999A-9999C-9999CS-9999E,31,8,5/13/2025,,,233183-1-1-106,WA007,310726,WA003,101,3035A-9999A-9999C-9999CS-9999E,31,8,45790
233183-1-1-106,WA007,310726,WA003,101,3035A-9999A-9999C-9999CS-9999E,32,8,5/14/2025,,,233183-1-1-106,WA007,310726,WA003,101,3035A-9999A-9999C-9999CS-9999E,32,8,45791
233183-1-1-106,WA007,310726,WA003,101,3035A-9999A-9999C-9999CS-9999E,33,8,5/15/2025,,,233183-1-1-106,WA007,310726,WA003,101,3035A-9999A-9999C-9999CS-9999E,33,8,45792
233183-1-1-106,WA007,310726,WA003,101,3035A-9999A-9999C-9999CS-9999E,34,8,5/16/2025,,,233183-1-1-106,WA007,310726,WA003,101,3035A-9999A-9999C-9999CS-9999E,34,8,45793
233183-1-1-106,WA007,310726,WA003,101,3035A-9999A-9999C-9999CS-9999E,35,8,5/17/2025,,,233183-1-1-106,WA007,310726,WA003,101,3035A-9999A-9999C-9999CS-9999E,35,8,45794
233183-1-1-106,WA007,310726,WA003,101,3035A-9999A-9999C-9999CS-9999E,36,8,5/18/2025,,,233183-1-1-106,WA007,310726,WA003,101,3035A-9999A-9999C-9999CS-9999E,36,8,45795
233183-1-1-106,WA007,310726,WA003,101,3035A-9999A-9999C-9999CS-9999E,37,8,5/19/2025,,,233183-1-1-106,WA007,310726,WA003,101,3035A-9999A-9999C-9999CS-9999E,37,8,45796
233183-1-1-106,WA007,310726,WA003,101,3035A-9999A-9999C-9999CS-9999E,38,8,5/20/2025,,,233183-1-1-106,WA007,310726,WA003,101,3035A-9999A-9999C-9999CS-9999E,38,8,45797
233183-1-1-106,WA007,310726,WA003,101,3035A-9999A-9999C-9999CS-9999E,39,8,5/21/2025,,,233183-1-1-106,WA007,310726,WA003,101,3035A-9999A-9999C-9999CS-9999E,39,8,45798
233183-1-1-106,WA007,310726,WA003,101,3035A-9999A-9999C-9999CS-9999E,40,8,5/22/2025,,,233183-1-1-106,WA007,310726,WA003,101,3035A-9999A-9999C-9999CS-9999E,40,8,45799
233183-1-1-106,WA007,310726,WA003,101,3035A-9999A-9999E,24,4,5/8/2025,,,233183-1-1-106,WA007,310726,WA003,101,3035A-9999A-9999E,24,4,45785
233183-1-1-106,WA007,310726,WA003,101,3035A-9999A-9999E,25,4,5/9/2025,,,233183-1-1-106,WA007,310726,WA003,101,3035A-9999A-9999E,25,4,45786
233183-1-1-106,WA007,310726,WA003,101,3035A-9999A-9999E,26,4,5/10/2025,,,233183-1-1-106,WA007,310726,WA003,101,3035A-9999A-9999E,26,4,45787
233183-1-1-106,WA007,310726,WA003,101,3035A-9999A-9999E,27,4,5/11/2025,,,233183-1-1-106,WA007,310726,WA003,101,3035A-9999A-9999E,27,4,45788
233183-1-1-106,WA007,310726,WA003,101,3035A-9999A-9999E,28,4,5/12/2025,,,233183-1-1-106,WA007,310726,WA003,101,3035A-9999A-9999E,28,4,45789
233183-1-1-106,WA007,310726,WA003,101,3035A-9999A-9999E,29,4,5/13/2025,,,233183-1-1-106,WA007,310726,WA003,101,3035A-9999A-9999E,29,4,45790
233183-1-1-106,WA007,310726,WA003,101,3035A-9999A-9999E,30,4,5/14/2025,,,233183-1-1-106,WA007,310726,WA003,101,3035A-9999A-9999E,30,4,45791
233183-1-1-106,WA007,310726,WA003,101,3035A-9999A-9999E,31,4,5/15/2025,,,233183-1-1-106,WA007,310726,WA003,101,3035A-9999A-9999E,31,4,45792
233183-1-1-106,WA007,310726,WA003,101,3035A-9999A-9999E,32,4,5/16/2025,,,233183-1-1-106,WA007,310726,WA003,101,3035A-9999A-9999E,32,4,45793
233183-1-1-106,WA007,310726,WA003,101,3035A-9999A-9999E,33,4,5/17/2025,,,233183-1-1-106,WA007,310726,WA003,101,3035A-9999A-9999E,33,4,45794
233183-1-1-106,WA007,310726,WA003,101,3035A-9999A-9999E,34,4,5/18/2025,,,233183-1-1-106,WA007,310726,WA003,101,3035A-9999A-9999E,34,4,45795
233183-1-1-106,WA007,310726,WA003,101,3035A-9999A-9999E,35,4,5/19/2025,,,233183-1-1-106,WA007,310726,WA003,101,3035A-9999A-9999E,35,4,45796
233183-1-1-106,WA007,310726,WA003,101,3035A-9999A-9999E,36,4,5/20/2025,,,233183-1-1-106,WA007,310726,WA003,101,3035A-9999A-9999E,36,4,45797
233183-1-1-106,WA007,310726,WA003,101,3035A-9999A-9999E,37,4,5/21/2025,,,233183-1-1-106,WA007,310726,WA003,101,3035A-9999A-9999E,37,4,45798
233183-1-1-106,WA007,310726,WA003,101,3035A-9999A-9999E,38,4,5/22/2025,,,233183-1-1-106,WA007,310726,WA003,101,3035A-9999A-9999E,38,4,45799
233183-1-1-106,WA007,310726,WA003,101,9999A-9999C-9999E,27,8,5/8/2025,,,233183-1-1-106,WA007,310726,WA003,101,9999A-9999C-9999E,27,8,45785
233183-1-1-106,WA007,310726,WA003,101,9999A-9999C-9999E,28,8,5/9/2025,,,233183-1-1-106,WA007,310726,WA003,101,9999A-9999C-9999E,28,8,45786
233183-1-1-106,WA007,310726,WA003,101,9999A-9999C-9999E,29,8,5/10/2025,,,233183-1-1-106,WA007,310726,WA003,101,9999A-9999C-9999E,29,8,45787
233183-1-1-106,WA007,310726,WA003,101,9999A-9999C-9999E,30,8,5/11/2025,,,233183-1-1-106,WA007,310726,WA003,101,9999A-9999C-9999E,30,8,45788
233183-1-1-106,WA007,310726,WA003,101,9999A-9999C-9999E,31,8,5/12/2025,,,233183-1-1-106,WA007,310726,WA003,101,9999A-9999C-9999E,31,8,45789
233183-1-1-106,WA007,310726,WA003,101,9999A-9999C-9999E,32,8,5/13/2025,,,233183-1-1-106,WA007,310726,WA003,101,9999A-9999C-9999E,32,8,45790
233183-1-1-106,WA007,310726,WA003,101,9999A-9999C-9999E,33,8,5/14/2025,,,233183-1-1-106,WA007,310726,WA003,101,9999A-9999C-9999E,33,8,45791
233183-1-1-106,WA007,310726,WA003,101,9999A-9999C-9999E,34,8,5/15/2025,,,233183-1-1-106,WA007,310726,WA003,101,9999A-9999C-9999E,34,8,45792
233183-1-1-106,WA007,310726,WA003,101,9999A-9999C-9999E,35,8,5/16/2025,,,233183-1-1-106,WA007,310726,WA003,101,9999A-9999C-9999E,35,8,45793
233183-1-1-106,WA007,310726,WA003,101,9999A-9999C-9999E,36,8,5/17/2025,,,233183-1-1-106,WA007,310726,WA003,101,9999A-9999C-9999E,36,8,45794
233183-1-1-106,WA007,310726,WA003,101,9999A-9999C-9999E,37,8,5/18/2025,,,233183-1-1-106,WA007,310726,WA003,101,9999A-9999C-9999E,37,8,45795
233183-1-1-106,WA007,310726,WA003,101,9999A-9999C-9999E,38,8,5/19/2025,,,233183-1-1-106,WA007,310726,WA003,101,9999A-9999C-9999E,38,8,45796
233183-1-1-106,WA007,310726,WA003,101,9999A-9999C-9999E,39,8,5/20/2025,,,233183-1-1-106,WA007,310726,WA003,101,9999A-9999C-9999E,39,8,45797
233183-1-1-106,WA007,310726,WA003,101,9999A-9999C-9999E,40,8,5/21/2025,,,233183-1-1-106,WA007,310726,WA003,101,9999A-9999C-9999E,40,8,45798
233183-1-1-106,WA007,310726,WA003,101,9999A-9999C-9999E,41,8,5/22/2025,,,233183-1-1-106,WA007,310726,WA003,101,9999A-9999C-9999E,41,8,45799
233186-1-1-101,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,19,4,5/13/2025,,,233186-1-1-101,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,19,4,45790
233186-1-1-101,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,20,4,5/14/2025,,,233186-1-1-101,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,20,4,45791
233186-1-1-101,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,21,4,5/15/2025,,,233186-1-1-101,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,21,4,45792
233186-1-1-101,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,22,4,5/16/2025,,,233186-1-1-101,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,22,4,45793
233186-1-1-101,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,23,4,5/17/2025,,,233186-1-1-101,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,23,4,45794
233186-1-1-101,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,24,4,5/18/2025,,,233186-1-1-101,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,24,4,45795
233186-1-1-101,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,25,4,5/19/2025,,,233186-1-1-101,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,25,4,45796
233186-1-1-101,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,26,4,5/20/2025,,,233186-1-1-101,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,26,4,45797
233186-1-1-101,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,27,4,5/21/2025,,,233186-1-1-101,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,27,4,45798
233186-1-1-101,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,28,4,5/22/2025,,,233186-1-1-101,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,28,4,45799
233186-1-1-101,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,29,4,5/23/2025,,,233186-1-1-101,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,29,4,45800
233186-1-1-101,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,30,4,5/24/2025,,,233186-1-1-101,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,30,4,45801
233186-1-1-101,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,31,4,5/25/2025,,,233186-1-1-101,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,31,4,45802
233186-1-1-101,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,32,4,5/26/2025,,,233186-1-1-101,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,32,4,45803
233186-1-1-101,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999E,19,1,5/13/2025,,,233186-1-1-101,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999E,19,1,45790
233186-1-1-101,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999E,20,1,5/14/2025,,,233186-1-1-101,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999E,20,1,45791
233186-1-1-101,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999E,21,1,5/15/2025,,,233186-1-1-101,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999E,21,1,45792
233186-1-1-101,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999E,22,1,5/16/2025,,,233186-1-1-101,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999E,22,1,45793
233186-1-1-101,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999E,23,1,5/17/2025,,,233186-1-1-101,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999E,23,1,45794
233186-1-1-101,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999E,24,1,5/18/2025,,,233186-1-1-101,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999E,24,1,45795
233186-1-1-101,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999E,25,1,5/19/2025,,,233186-1-1-101,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999E,25,1,45796
233186-1-1-101,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999E,26,1,5/20/2025,,,233186-1-1-101,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999E,26,1,45797
233186-1-1-101,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999E,27,1,5/21/2025,,,233186-1-1-101,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999E,27,1,45798
233186-1-1-101,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999E,28,1,5/22/2025,,,233186-1-1-101,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999E,28,1,45799
233186-1-1-101,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999E,29,1,5/23/2025,,,233186-1-1-101,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999E,29,1,45800
233186-1-1-101,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999E,30,1,5/24/2025,,,233186-1-1-101,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999E,30,1,45801
233186-1-1-101,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999E,31,1,5/25/2025,,,233186-1-1-101,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999E,31,1,45802
233186-1-1-101,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999E,32,1,5/26/2025,,,233186-1-1-101,WA007,310726,WA003,101,3002A-3007S-3015A-3025S-3033A-3035A-9999A-9999E,32,1,45803
233186-1-1-101,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999C-9999CS-9999E,19,8,5/13/2025,,,233186-1-1-101,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999C-9999CS-9999E,19,8,45790
233186-1-1-101,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999C-9999CS-9999E,20,8,5/14/2025,,,233186-1-1-101,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999C-9999CS-9999E,20,8,45791
233186-1-1-101,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999C-9999CS-9999E,21,8,5/15/2025,,,233186-1-1-101,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999C-9999CS-9999E,21,8,45792
233186-1-1-101,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999C-9999CS-9999E,22,8,5/16/2025,,,233186-1-1-101,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999C-9999CS-9999E,22,8,45793
233186-1-1-101,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999C-9999CS-9999E,23,8,5/17/2025,,,233186-1-1-101,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999C-9999CS-9999E,23,8,45794
233186-1-1-101,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999C-9999CS-9999E,24,8,5/18/2025,,,233186-1-1-101,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999C-9999CS-9999E,24,8,45795
233186-1-1-101,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999C-9999CS-9999E,25,8,5/19/2025,,,233186-1-1-101,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999C-9999CS-9999E,25,8,45796
233186-1-1-101,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999C-9999CS-9999E,26,8,5/20/2025,,,233186-1-1-101,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999C-9999CS-9999E,26,8,45797
233186-1-1-101,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999C-9999CS-9999E,27,8,5/21/2025,,,233186-1-1-101,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999C-9999CS-9999E,27,8,45798
233186-1-1-101,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999C-9999CS-9999E,28,8,5/22/2025,,,233186-1-1-101,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999C-9999CS-9999E,28,8,45799
233186-1-1-101,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999C-9999CS-9999E,29,8,5/23/2025,,,233186-1-1-101,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999C-9999CS-9999E,29,8,45800
233186-1-1-101,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999C-9999CS-9999E,30,8,5/24/2025,,,233186-1-1-101,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999C-9999CS-9999E,30,8,45801
233186-1-1-101,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999C-9999CS-9999E,31,8,5/25/2025,,,233186-1-1-101,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999C-9999CS-9999E,31,8,45802
233186-1-1-101,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999C-9999CS-9999E,32,8,5/26/2025,,,233186-1-1-101,WA007,310726,WA003,101,3002A-3025S-3033A-9999A-9999C-9999CS-9999E,32,8,45803
233186-1-1-101,WA007,310726,WA003,101,3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,64,7,5/13/2025,,,233186-1-1-101,WA007,310726,WA003,101,3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,64,7,45790
233186-1-1-101,WA007,310726,WA003,101,3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,65,7,5/14/2025,,,233186-1-1-101,WA007,310726,WA003,101,3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,65,7,45791
233186-1-1-101,WA007,310726,WA003,101,3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,66,7,5/15/2025,,,233186-1-1-101,WA007,310726,WA003,101,3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,66,7,45792
233186-1-1-101,WA007,310726,WA003,101,3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,67,7,5/16/2025,,,233186-1-1-101,WA007,310726,WA003,101,3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,67,7,45793
233186-1-1-101,WA007,310726,WA003,101,3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,68,7,5/17/2025,,,233186-1-1-101,WA007,310726,WA003,101,3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,68,7,45794
233186-1-1-101,WA007,310726,WA003,101,3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,69,7,5/18/2025,,,233186-1-1-101,WA007,310726,WA003,101,3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,69,7,45795
233186-1-1-101,WA007,310726,WA003,101,3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,70,7,5/19/2025,,,233186-1-1-101,WA007,310726,WA003,101,3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,70,7,45796
233186-1-1-101,WA007,310726,WA003,101,3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,71,7,5/20/2025,,,233186-1-1-101,WA007,310726,WA003,101,3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,71,7,45797
233186-1-1-101,WA007,310726,WA003,101,3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,72,7,5/21/2025,,,233186-1-1-101,WA007,310726,WA003,101,3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,72,7,45798
233186-1-1-101,WA007,310726,WA003,101,3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,73,7,5/22/2025,,,233186-1-1-101,WA007,310726,WA003,101,3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,73,7,45799
