Approved Plant 1,Approved Plant 2,Approved Plant 3,Demand Type,Grade,Sum of Max Age at Time of Shipment,Item#,Order#,Sum of Ordered LBS,Sum of Ordered Pallets,Ship Date,Shipping Warehouse Code,Spec
WA003,"","",Order,102,120,310726,233237-1-1-102,551150,200,2025-08-02 00:00:00,WA007,9999E
WA003,"","",Order,102,120,310726,233237-1-1-103,551150,200,2025-07-16 00:00:00,WA007,9999E
WA003,"","",Order,102,120,310726,233237-1-1-104,330690,120,2025-07-16 00:00:00,WA007,9999E
WA003,"","",Order,102,120,310726,233237-1-1-105,551150,200,2025-07-16 00:00:00,WA007,9999E
WA003,"","",Order,102,120,310726,233241-1-1-101,551150,200,2025-06-04 00:00:00,WA007,9999E
WA003,"","",Order,102,120,310726,233241-1-1-102,330690,120,2025-06-04 00:00:00,WA007,9999E
WA003,"","",Order,102,120,310726,233242-1-1-101,551150,200,2025-07-02 00:00:00,WA007,9999E
WA003,"","",Order,102,120,310726,233242-1-1-102,110230,40,2025-07-02 00:00:00,WA007,9999E
WA003,"","",Order,102,120,310726,233243-1-1-101,551150,200,2025-08-02 00:00:00,WA007,9999E
WA003,"","",Order,102,120,310726,233243-1-1-102,110230,40,2025-08-02 00:00:00,WA007,9999E
WA003,"","",Order,102,120,310726,233244-1-1-101,661380,240,2025-05-23 00:00:00,WA007,9999E
WA003,"","",Order,102,120,310726,233244-1-1-102,661380,240,2025-05-23 00:00:00,WA007,9999E
WA003,"","",Order,102,120,310726,233262-1-1-101,220460,80,2025-05-30 00:00:00,WA007,9999E
WA003,"","",Order,102,120,310726,233262-1-1-102,220460,80,2025-05-30 00:00:00,WA007,9999E
WA003,"","",Order,102,120,310726,233262-1-1-103,165400,60.01995826907375,2025-05-05 00:00:00,WA007,9999E
WA003,"","",Order,102,120,310726,233262-1-1-104,220460,80,2025-05-30 00:00:00,WA007,9999E
WA003,"","",Order,102,120,310726,233263-1-1-101,220460,80,2025-06-06 00:00:00,WA007,9999E
WA003,"","",Order,102,120,310726,233263-1-1-102,220460,80,2025-06-06 00:00:00,WA007,9999E
WA003,"","",Order,102,120,310726,233263-1-1-103,220460,80,2025-07-02 00:00:00,WA007,9999E
WA003,"","",Order,102,120,310726,233264-1-1-101,220460,80,2025-07-16 00:00:00,WA007,9999E
WA003,"","",Order,102,120,310726,233264-1-1-102,220460,80,2025-07-16 00:00:00,WA007,9999E
WA003,"","",Order,102,120,310726,233264-1-1-103,220460,80,2025-08-02 00:00:00,WA007,9999E
WA003,"","",Order,102,120,310726,233265-1-1-101,165345,60,2025-05-25 00:00:00,WA007,9999E
WA003,"","",Order,102,120,310726,233265-1-1-102,165345,60,2025-06-06 00:00:00,WA007,9999E
WA003,"","",Order,102,120,310726,233265-1-2-103,110230,40,2025-07-16 00:00:00,WA007,9999E
WA003,"","",Order,103,120,310726,10015663,39573,14.360156037376393,2025-05-16 00:00:00,WA007,""
WA003,"","",Order,105,120,310808,10015677,46000,,2025-05-10 00:00:00,WA010,""
WA003,WA002,"",Contract,101,120,310726,232858-1-1,1653.465,0.6000054431642927,2025-03-01 00:00:00,WA007,9999E
WA003,WA002,"",Contract,101,120,310726,232948-1-1,2755.7749999999996,1.000009071940488,2025-05-01 00:00:00,WA007,9999E
WA003,WA002,"",Contract,101,120,310726,233393-1-1,82673.24999999999,30.000272158214635,2025-05-01 00:00:00,WA007,9999A
WA003,WA002,"",Contract,101,120,310726,233393-1-2,82673.24999999999,30.000272158214635,2025-06-01 00:00:00,WA007,9999A
WA003,WA002,"",Contract,101,120,310726,233394-1-1,385808.49999999994,140.0012700716683,2025-05-01 00:00:00,WA007,9999E
WA003,WA002,"",Contract,101,120,310726,233394-1-2,165346.49999999997,60.00054431642927,2025-06-01 00:00:00,WA007,9999E
WA003,WA002,"",Contract,102,120,310726,232856-1-1,55.1155,0.020000181438809758,2025-03-01 00:00:00,WA007,9999A
WA003,WA002,"",Contract,102,120,310726,233382-1-1,5,0.0018143880976140797,2025-06-01 00:00:00,WA007,9999A
WA003,WA002,"",Contract,102,120,310726,233383-1-1,5,0.0018143880976140797,2025-07-01 00:00:00,WA007,9999A
WA003,WA002,"",Contract,102,120,310726,233397-1-1,5,0.0018143880976140797,2025-04-01 00:00:00,WA007,9999A
WA003,WA002,"",Order,101,120,310726,231503-1-1-942203,2369,0.8596570806495509,2024-08-02 00:00:00,WA007,3013A
WA003,WA002,"",Order,101,120,310726,232948-1-1-102,55115,20,2025-05-12 00:00:00,WA007,9999E
WA003,WA002,"",Order,101,120,310726,232948-1-2-103,55115,20,2025-05-30 00:00:00,WA007,9999E
WA003,WA002,"",Order,101,120,310726,232948-1-2-104,55115,20,2025-06-06 00:00:00,WA007,9999E
WA003,WA002,"",Order,101,120,310726,233170-1-1-101,1102300,400,2025-05-03 00:00:00,WA007,9999E
WA003,WA002,"",Order,101,120,310726,233186-1-1-101,55115,20,2025-05-28 00:00:00,WA007,9999E
WA003,WA002,"",Order,101,120,310726,233188-1-1-102,220460,80,2025-05-15 00:00:00,WA007,9999E
WA003,WA002,"",Order,101,120,310726,233204-1-1-101,110230,40,2025-05-15 00:00:00,WA007,9999E
WA003,WA002,"",Order,101,120,310726,233205-1-1-101,55115,20,2025-05-28 00:00:00,WA007,9999E
WA003,WA002,"",Order,101,120,310726,233205-1-1-102,55115,20,2025-06-16 00:00:00,WA007,9999E
WA003,WA002,"",Order,101,120,310726,233226-1-1-101,495,0.1796244216637939,2025-05-06 00:00:00,WA007,9999E
WA003,WA002,"",Order,101,120,310726,233296-1-1-101,220460,80,2025-05-10 00:00:00,WA007,9999E
WA003,WA002,"",Order,101,120,310726,233296-1-1-102,220460,80,2025-05-10 00:00:00,WA007,9999E
WA003,WA002,"",Order,101,120,310726,233296-1-2-103,220460,80,2025-05-26 00:00:00,WA007,9999E
WA003,WA002,"",Order,101,120,310726,233296-1-2-104,220460,80,2025-06-06 00:00:00,WA007,9999E
WA003,WA002,"",Order,102,120,310726,232381-1-2-102,110230,40,2025-05-10 00:00:00,WA010,9999A
WA003,WA002,"",Order,102,120,310726,232381-1-3-103,110230,40,2025-05-23 00:00:00,WA007,9999A
WA003,WA002,"",Order,102,120,310726,233118-1-1-101,165345,60,2025-05-18 00:00:00,WA010,9999A
WA003,WA002,"",Order,102,120,310726,233118-1-2-102,165345,60,2025-06-06 00:00:00,WA007,9999A
WA003,WA002,"",Order,102,120,310726,233259-1-1-101,55115,20,2025-05-01 00:00:00,WA007,9999A
WA003,WA002,"",Order,102,120,310726,233382-1-1-111,55115,20,2025-06-17 00:00:00,WA007,9999A
WA003,WA002,"",Order,102,120,310726,233382-1-1-112,55115,20,2025-06-17 00:00:00,WA007,9999A
WA003,WA002,"",Order,102,120,310726,233382-1-1-113,55115,20,2025-06-17 00:00:00,WA007,9999A
WA003,WA002,"",Order,102,120,310726,233382-1-1-114,55115,20,2025-06-17 00:00:00,WA007,9999A
WA003,WA002,"",Order,102,120,310726,233382-1-1-115,55115,20,2025-06-17 00:00:00,WA007,9999A
WA003,WA002,"",Order,102,120,310726,233382-1-1-116,55115,20,2025-06-17 00:00:00,WA007,9999A
WA003,WA002,"",Order,102,120,310726,233382-1-1-117,55115,20,2025-06-17 00:00:00,WA007,9999A
WA003,WA002,"",Order,102,120,310726,233382-1-1-118,55115,20,2025-06-17 00:00:00,WA007,9999A
WA003,WA002,"",Order,102,120,310726,233382-1-1-119,55115,20,2025-06-17 00:00:00,WA007,9999A
WA003,WA002,"",Order,102,120,310726,233382-1-1-120,55115,20,2025-06-17 00:00:00,WA007,9999A
WA003,WA002,"",Order,102,120,310726,233383-1-1-111,55115,20,2025-07-17 00:00:00,WA007,9999A
WA003,WA002,"",Order,102,120,310726,233383-1-1-112,55115,20,2025-07-17 00:00:00,WA007,9999A
WA003,WA002,"",Order,102,120,310726,233383-1-1-113,55115,20,2025-07-17 00:00:00,WA007,9999A
WA003,WA002,"",Order,102,120,310726,233383-1-1-114,55115,20,2025-07-17 00:00:00,WA007,9999A
WA003,WA002,"",Order,102,120,310726,233383-1-1-115,55115,20,2025-07-17 00:00:00,WA007,9999A
WA003,WA002,"",Order,102,120,310726,233383-1-1-116,55115,20,2025-07-17 00:00:00,WA007,9999A
WA003,WA002,"",Order,102,120,310726,233383-1-1-117,55115,20,2025-07-17 00:00:00,WA007,9999A
WA003,WA002,"",Order,102,120,310726,233383-1-1-118,55115,20,2025-07-17 00:00:00,WA007,9999A
WA003,WA002,"",Order,102,120,310726,233383-1-1-119,55115,20,2025-07-17 00:00:00,WA007,9999A
WA003,WA002,"",Order,102,120,310726,233383-1-1-120,55115,20,2025-07-17 00:00:00,WA007,9999A
WA003,WA002,"",Order,102,120,310726,233397-1-1-101,55115,20,2025-05-13 00:00:00,WA007,9999A
WA003,WA002,"",Order,102,120,310726,233397-1-1-102,55115,20,2025-05-13 00:00:00,WA007,9999A
WA003,WA002,"",Order,102,120,310726,233397-1-1-103,55115,20,2025-05-13 00:00:00,WA007,9999A
WA003,WA002,"",Order,102,120,310726,233397-1-1-104,55115,20,2025-05-13 00:00:00,WA007,9999A
WA003,WA002,"",Order,102,120,310726,233397-1-1-105,55115,20,2025-05-13 00:00:00,WA007,9999A
WA003,WA002,"",Order,102,120,310726,233397-1-1-106,55115,20,2025-05-13 00:00:00,WA007,9999A
WA003,WA002,"",Order,102,120,310726,233397-1-1-107,55115,20,2025-05-13 00:00:00,WA007,9999A
WA003,WA002,"",Order,102,120,310726,233397-1-1-108,55115,20,2025-05-13 00:00:00,WA007,9999A
WA003,WA002,"",Order,102,120,310726,233397-1-1-109,55115,20,2025-05-13 00:00:00,WA007,9999A
WA003,WA002,"",Order,102,120,310726,233397-1-1-110,55115,20,2025-05-13 00:00:00,WA007,9999A
